province_id,ordre_bulletin,candidat_id,nom,postnom,prenom,sigle,sexe,province,voixobtenues,pour_cand,bv_traites,bv_attendus,pour_bv,electeurs_attendus,bulletins_valides,bulletins_blancs,total_votants,pour_votants,img
13,24,1_1_1_133_253,MUZITO,FUMUTSHI,ADOLPHE,NOU.EL,M,Haut-Uele,1255,0.37,1788,1939,92,1020231,342943,471,343414,33.66,
13,23,1_1_1_132_252,DIONGO,SHAMBA,FRANCK,MLP,M,Haut-Uele,681,0.2,1788,1939,92,1020231,342943,471,343414,33.66,
13,18,1_1_1_144_264,NKEMA LILOO,BOKONZI,LOLI,INDEPENDANT,M,Haut-Uele,972,0.28,1788,1939,92,1020231,342943,471,343414,33.66,
13,5,1_1_1_145_265,ANZULUNI,ISILOKETSHI,FLORIBERT,INDEPENDANT,M,Haut-Uele,1638,0.48,1788,1939,92,1020231,342943,471,343414,33.66,
13,2,1_1_1_129_249,MUTAMBA,TUNGUNGA,CONSTANT,DYPRO,M,Haut-Uele,1334,0.39,1788,1939,92,1020231,342943,471,343414,33.66,
13,17,1_1_1_146_266,NGOY,ILUNGA WA NSENGA,THEODORE,INDEPENDANT,M,Haut-Uele,520,0.15,1788,1939,92,1020231,342943,471,343414,33.66,
13,16,1_1_1_136_256,NGALASI,KURISINI,AGGREY,INDEPENDANT,M,Haut-Uele,593,0.17,1788,1939,92,1020231,342943,471,343414,33.66,
13,26,1_1_1_153_273,NGILA,,HENOCK,INDEPENDANT,M,Haut-Uele,543,0.16,1788,1939,92,1020231,342943,471,343414,33.66,
13,21,1_1_1_137_257,FAYULU,MADIDI,MARTIN,LAMUKAFAYULU,M,Haut-Uele,5351,1.56,1788,1939,92,1020231,342943,471,343414,33.66,
13,22,1_1_1_128_248,MATATA,PONYO,MAPON,LGD,M,Haut-Uele,1339,0.39,1788,1939,92,1020231,342943,471,343414,33.66,
13,3,1_1_1_135_255,KATUMBI,CHAPWE,MOISE,ENSEMBLE,M,Haut-Uele,28216,8.23,1788,1939,92,1020231,342943,471,343414,33.66,
13,1,1_1_1_131_251,RADJABHO,TEBABHO,SOBORABO,CUC,M,Haut-Uele,3740,1.09,1788,1939,92,1020231,342943,471,343414,33.66,
14,6,1_1_1_148_268,BAENDE,ETAFE ELIKO,JEAN CLAUDE,INDEPENDANT,M,Ituri,905,0.09,3740,4275,87,2546796,1021127,1452,1022579,40.15,
14,25,1_1_1_152_272,BILE,BATALI,JOELLE,INDEPENDANT,F,Ituri,649,0.06,3740,4275,87,2546796,1021127,1452,1022579,40.15,
14,5,1_1_1_145_265,ANZULUNI,ISILOKETSHI,FLORIBERT,INDEPENDANT,M,Ituri,1504,0.15,3740,4275,87,2546796,1021127,1452,1022579,40.15,
14,10,1_1_1_130_250,KAZADI,KANDA,REX,INDEPENDANT,M,Ituri,870,0.09,3740,4275,87,2546796,1021127,1452,1022579,40.15,
14,19,1_1_1_141_261,TSHIANI K,MUADIAMVITA,NOEL,INDEPENDANT,M,Ituri,1042,0.1,3740,4275,87,2546796,1021127,1452,1022579,40.15,
14,2,1_1_1_129_249,MUTAMBA,TUNGUNGA,CONSTANT,DYPRO,M,Ituri,2459,0.24,3740,4275,87,2546796,1021127,1452,1022579,40.15,
14,26,1_1_1_153_273,NGILA,,HENOCK,INDEPENDANT,M,Ituri,957,0.09,3740,4275,87,2546796,1021127,1452,1022579,40.15,
14,22,1_1_1_128_248,MATATA,PONYO,MAPON,LGD,M,Ituri,1673,0.16,3740,4275,87,2546796,1021127,1452,1022579,40.15,
14,7,1_1_1_142_262,BOLAMBA,,TONY CASSIUS,INDEPENDANT,M,Ituri,694,0.07,3740,4275,87,2546796,1021127,1452,1022579,40.15,
14,17,1_1_1_146_266,NGOY,ILUNGA WA NSENGA,THEODORE,INDEPENDANT,M,Ituri,378,0.04,3740,4275,87,2546796,1021127,1452,1022579,40.15,
14,15,1_1_1_134_254,MUKWEGE,MUKENGERE,DENIS,INDEPENDANT,M,Ituri,1397,0.14,3740,4275,87,2546796,1021127,1452,1022579,40.15,
14,21,1_1_1_137_257,FAYULU,MADIDI,MARTIN,LAMUKAFAYULU,M,Ituri,9788,0.96,3740,4275,87,2546796,1021127,1452,1022579,40.15,
14,14,1_1_1_138_258,MUDEKEREZA,BISIMWA,JUSTIN,INDEPENDANT,M,Ituri,564,0.06,3740,4275,87,2546796,1021127,1452,1022579,40.15,
14,4,1_1_1_149_269,SESANGA,HIPUNGU DJA KASENG KAPITU,DELLY,ENVOL,M,Ituri,3042,0.3,3740,4275,87,2546796,1021127,1452,1022579,40.15,
14,16,1_1_1_136_256,NGALASI,KURISINI,AGGREY,INDEPENDANT,M,Ituri,1399,0.14,3740,4275,87,2546796,1021127,1452,1022579,40.15,
14,11,1_1_1_150_270,KIKUNI,MASUDI,SETH,INDEPENDANT,M,Ituri,1100,0.11,3740,4275,87,2546796,1021127,1452,1022579,40.15,
14,23,1_1_1_132_252,DIONGO,SHAMBA,FRANCK,MLP,M,Ituri,1071,0.1,3740,4275,87,2546796,1021127,1452,1022579,40.15,
14,18,1_1_1_144_264,NKEMA LILOO,BOKONZI,LOLI,INDEPENDANT,M,Ituri,1463,0.14,3740,4275,87,2546796,1021127,1452,1022579,40.15,
14,1,1_1_1_131_251,RADJABHO,TEBABHO,SOBORABO,CUC,M,Ituri,42931,4.2,3740,4275,87,2546796,1021127,1452,1022579,40.15,
14,9,1_1_1_139_259,IFOKU,MPUTA MPUNGA,MARIE-JOSEE,INDEPENDANT,F,Ituri,1097,0.11,3740,4275,87,2546796,1021127,1452,1022579,40.15,
14,13,1_1_1_147_267,MASALU,ANEDU,ANDRE,INDEPENDANT,M,Ituri,1785,0.17,3740,4275,87,2546796,1021127,1452,1022579,40.15,
14,12,1_1_1_151_271,MAJONDO,MWAMBA,PATRICE,INDEPENDANT,M,Ituri,2642,0.26,3740,4275,87,2546796,1021127,1452,1022579,40.15,
14,24,1_1_1_133_253,MUZITO,FUMUTSHI,ADOLPHE,NOU.EL,M,Ituri,1082,0.11,3740,4275,87,2546796,1021127,1452,1022579,40.15,
14,20,1_1_1_143_263,TSHISEKEDI,TSHILOMBO,FELIX ANTOINE,INDEPENDANT,M,Ituri,624933,61.2,3740,4275,87,2546796,1021127,1452,1022579,40.15,
14,8,1_1_1_140_260,BUSE,FALAY,GEORGES,INDEPENDANT,M,Ituri,639,0.06,3740,4275,87,2546796,1021127,1452,1022579,40.15,
14,3,1_1_1_135_255,KATUMBI,CHAPWE,MOISE,ENSEMBLE,M,Ituri,315063,30.85,3740,4275,87,2546796,1021127,1452,1022579,40.15,
15,24,1_1_1_133_253,MUZITO,FUMUTSHI,ADOLPHE,NOU.EL,M,Nord-Kivu,558,0.04,4232,4676,91,2800740,1379575,948,1380523,49.29,
15,3,1_1_1_135_255,KATUMBI,CHAPWE,MOISE,ENSEMBLE,M,Nord-Kivu,104169,7.55,4232,4676,91,2800740,1379575,948,1380523,49.29,
15,19,1_1_1_141_261,TSHIANI K,MUADIAMVITA,NOEL,INDEPENDANT,M,Nord-Kivu,268,0.02,4232,4676,91,2800740,1379575,948,1380523,49.29,
15,8,1_1_1_140_260,BUSE,FALAY,GEORGES,INDEPENDANT,M,Nord-Kivu,235,0.02,4232,4676,91,2800740,1379575,948,1380523,49.29,
15,13,1_1_1_147_267,MASALU,ANEDU,ANDRE,INDEPENDANT,M,Nord-Kivu,696,0.05,4232,4676,91,2800740,1379575,948,1380523,49.29,
15,22,1_1_1_128_248,MATATA,PONYO,MAPON,LGD,M,Nord-Kivu,555,0.04,4232,4676,91,2800740,1379575,948,1380523,49.29,
15,25,1_1_1_152_272,BILE,BATALI,JOELLE,INDEPENDANT,F,Nord-Kivu,225,0.02,4232,4676,91,2800740,1379575,948,1380523,49.29,
15,20,1_1_1_143_263,TSHISEKEDI,TSHILOMBO,FELIX ANTOINE,INDEPENDANT,M,Nord-Kivu,1247819,90.45,4232,4676,91,2800740,1379575,948,1380523,49.29,
15,1,1_1_1_131_251,RADJABHO,TEBABHO,SOBORABO,CUC,M,Nord-Kivu,2345,0.17,4232,4676,91,2800740,1379575,948,1380523,49.29,
15,15,1_1_1_134_254,MUKWEGE,MUKENGERE,DENIS,INDEPENDANT,M,Nord-Kivu,1737,0.13,4232,4676,91,2800740,1379575,948,1380523,49.29,
15,12,1_1_1_151_271,MAJONDO,MWAMBA,PATRICE,INDEPENDANT,M,Nord-Kivu,613,0.04,4232,4676,91,2800740,1379575,948,1380523,49.29,
15,2,1_1_1_129_249,MUTAMBA,TUNGUNGA,CONSTANT,DYPRO,M,Nord-Kivu,652,0.05,4232,4676,91,2800740,1379575,948,1380523,49.29,
15,9,1_1_1_139_259,IFOKU,MPUTA MPUNGA,MARIE-JOSEE,INDEPENDANT,F,Nord-Kivu,734,0.05,4232,4676,91,2800740,1379575,948,1380523,49.29,
15,5,1_1_1_145_265,ANZULUNI,ISILOKETSHI,FLORIBERT,INDEPENDANT,M,Nord-Kivu,661,0.05,4232,4676,91,2800740,1379575,948,1380523,49.29,
15,21,1_1_1_137_257,FAYULU,MADIDI,MARTIN,LAMUKAFAYULU,M,Nord-Kivu,14737,1.07,4232,4676,91,2800740,1379575,948,1380523,49.29,
15,16,1_1_1_136_256,NGALASI,KURISINI,AGGREY,INDEPENDANT,M,Nord-Kivu,560,0.04,4232,4676,91,2800740,1379575,948,1380523,49.29,
15,10,1_1_1_130_250,KAZADI,KANDA,REX,INDEPENDANT,M,Nord-Kivu,217,0.02,4232,4676,91,2800740,1379575,948,1380523,49.29,
15,17,1_1_1_146_266,NGOY,ILUNGA WA NSENGA,THEODORE,INDEPENDANT,M,Nord-Kivu,96,0.01,4232,4676,91,2800740,1379575,948,1380523,49.29,
15,11,1_1_1_150_270,KIKUNI,MASUDI,SETH,INDEPENDANT,M,Nord-Kivu,271,0.02,4232,4676,91,2800740,1379575,948,1380523,49.29,
15,23,1_1_1_132_252,DIONGO,SHAMBA,FRANCK,MLP,M,Nord-Kivu,205,0.01,4232,4676,91,2800740,1379575,948,1380523,49.29,
15,6,1_1_1_148_268,BAENDE,ETAFE ELIKO,JEAN CLAUDE,INDEPENDANT,M,Nord-Kivu,361,0.03,4232,4676,91,2800740,1379575,948,1380523,49.29,
15,7,1_1_1_142_262,BOLAMBA,,TONY CASSIUS,INDEPENDANT,M,Nord-Kivu,260,0.02,4232,4676,91,2800740,1379575,948,1380523,49.29,
15,26,1_1_1_153_273,NGILA,,HENOCK,INDEPENDANT,M,Nord-Kivu,254,0.02,4232,4676,91,2800740,1379575,948,1380523,49.29,
15,14,1_1_1_138_258,MUDEKEREZA,BISIMWA,JUSTIN,INDEPENDANT,M,Nord-Kivu,380,0.03,4232,4676,91,2800740,1379575,948,1380523,49.29,
15,4,1_1_1_149_269,SESANGA,HIPUNGU DJA KASENG KAPITU,DELLY,ENVOL,M,Nord-Kivu,720,0.05,4232,4676,91,2800740,1379575,948,1380523,49.29,
15,18,1_1_1_144_264,NKEMA LILOO,BOKONZI,LOLI,INDEPENDANT,M,Nord-Kivu,247,0.02,4232,4676,91,2800740,1379575,948,1380523,49.29,
16,2,1_1_1_129_249,MUTAMBA,TUNGUNGA,CONSTANT,DYPRO,M,Sud-Kivu,707,0.07,3606,4728,76,2766148,1038970,939,1039909,37.59,
16,23,1_1_1_132_252,DIONGO,SHAMBA,FRANCK,MLP,M,Sud-Kivu,222,0.02,3606,4728,76,2766148,1038970,939,1039909,37.59,
16,22,1_1_1_128_248,MATATA,PONYO,MAPON,LGD,M,Sud-Kivu,505,0.05,3606,4728,76,2766148,1038970,939,1039909,37.59,
16,18,1_1_1_144_264,NKEMA LILOO,BOKONZI,LOLI,INDEPENDANT,M,Sud-Kivu,141,0.01,3606,4728,76,2766148,1038970,939,1039909,37.59,
16,17,1_1_1_146_266,NGOY,ILUNGA WA NSENGA,THEODORE,INDEPENDANT,M,Sud-Kivu,113,0.01,3606,4728,76,2766148,1038970,939,1039909,37.59,
16,10,1_1_1_130_250,KAZADI,KANDA,REX,INDEPENDANT,M,Sud-Kivu,137,0.01,3606,4728,76,2766148,1038970,939,1039909,37.59,
16,1,1_1_1_131_251,RADJABHO,TEBABHO,SOBORABO,CUC,M,Sud-Kivu,1103,0.11,3606,4728,76,2766148,1038970,939,1039909,37.59,
16,25,1_1_1_152_272,BILE,BATALI,JOELLE,INDEPENDANT,F,Sud-Kivu,132,0.01,3606,4728,76,2766148,1038970,939,1039909,37.59,
16,26,1_1_1_153_273,NGILA,,HENOCK,INDEPENDANT,M,Sud-Kivu,138,0.01,3606,4728,76,2766148,1038970,939,1039909,37.59,
16,5,1_1_1_145_265,ANZULUNI,ISILOKETSHI,FLORIBERT,INDEPENDANT,M,Sud-Kivu,2896,0.28,3606,4728,76,2766148,1038970,939,1039909,37.59,
16,14,1_1_1_138_258,MUDEKEREZA,BISIMWA,JUSTIN,INDEPENDANT,M,Sud-Kivu,2397,0.23,3606,4728,76,2766148,1038970,939,1039909,37.59,
16,3,1_1_1_135_255,KATUMBI,CHAPWE,MOISE,ENSEMBLE,M,Sud-Kivu,118432,11.4,3606,4728,76,2766148,1038970,939,1039909,37.59,
16,11,1_1_1_150_270,KIKUNI,MASUDI,SETH,INDEPENDANT,M,Sud-Kivu,286,0.03,3606,4728,76,2766148,1038970,939,1039909,37.59,
16,13,1_1_1_147_267,MASALU,ANEDU,ANDRE,INDEPENDANT,M,Sud-Kivu,412,0.04,3606,4728,76,2766148,1038970,939,1039909,37.59,
16,20,1_1_1_143_263,TSHISEKEDI,TSHILOMBO,FELIX ANTOINE,INDEPENDANT,M,Sud-Kivu,881157,84.81,3606,4728,76,2766148,1038970,939,1039909,37.59,
16,16,1_1_1_136_256,NGALASI,KURISINI,AGGREY,INDEPENDANT,M,Sud-Kivu,335,0.03,3606,4728,76,2766148,1038970,939,1039909,37.59,
16,15,1_1_1_134_254,MUKWEGE,MUKENGERE,DENIS,INDEPENDANT,M,Sud-Kivu,25470,2.45,3606,4728,76,2766148,1038970,939,1039909,37.59,
16,21,1_1_1_137_257,FAYULU,MADIDI,MARTIN,LAMUKAFAYULU,M,Sud-Kivu,2241,0.22,3606,4728,76,2766148,1038970,939,1039909,37.59,
16,7,1_1_1_142_262,BOLAMBA,,TONY CASSIUS,INDEPENDANT,M,Sud-Kivu,169,0.02,3606,4728,76,2766148,1038970,939,1039909,37.59,
16,4,1_1_1_149_269,SESANGA,HIPUNGU DJA KASENG KAPITU,DELLY,ENVOL,M,Sud-Kivu,330,0.03,3606,4728,76,2766148,1038970,939,1039909,37.59,
16,12,1_1_1_151_271,MAJONDO,MWAMBA,PATRICE,INDEPENDANT,M,Sud-Kivu,323,0.03,3606,4728,76,2766148,1038970,939,1039909,37.59,
16,9,1_1_1_139_259,IFOKU,MPUTA MPUNGA,MARIE-JOSEE,INDEPENDANT,F,Sud-Kivu,441,0.04,3606,4728,76,2766148,1038970,939,1039909,37.59,
16,6,1_1_1_148_268,BAENDE,ETAFE ELIKO,JEAN CLAUDE,INDEPENDANT,M,Sud-Kivu,298,0.03,3606,4728,76,2766148,1038970,939,1039909,37.59,
16,19,1_1_1_141_261,TSHIANI K,MUADIAMVITA,NOEL,INDEPENDANT,M,Sud-Kivu,204,0.02,3606,4728,76,2766148,1038970,939,1039909,37.59,
16,24,1_1_1_133_253,MUZITO,FUMUTSHI,ADOLPHE,NOU.EL,M,Sud-Kivu,267,0.03,3606,4728,76,2766148,1038970,939,1039909,37.59,
16,8,1_1_1_140_260,BUSE,FALAY,GEORGES,INDEPENDANT,M,Sud-Kivu,114,0.01,3606,4728,76,2766148,1038970,939,1039909,37.59,
17,26,1_1_1_153_273,NGILA,,HENOCK,INDEPENDANT,M,Maniema,175,0.04,1643,2019,81,1059213,408784,547,409331,38.64,
17,18,1_1_1_144_264,NKEMA LILOO,BOKONZI,LOLI,INDEPENDANT,M,Maniema,275,0.07,1643,2019,81,1059213,408784,547,409331,38.64,
17,9,1_1_1_139_259,IFOKU,MPUTA MPUNGA,MARIE-JOSEE,INDEPENDANT,F,Maniema,578,0.14,1643,2019,81,1059213,408784,547,409331,38.64,
17,23,1_1_1_132_252,DIONGO,SHAMBA,FRANCK,MLP,M,Maniema,207,0.05,1643,2019,81,1059213,408784,547,409331,38.64,
17,19,1_1_1_141_261,TSHIANI K,MUADIAMVITA,NOEL,INDEPENDANT,M,Maniema,346,0.08,1643,2019,81,1059213,408784,547,409331,38.64,
17,15,1_1_1_134_254,MUKWEGE,MUKENGERE,DENIS,INDEPENDANT,M,Maniema,395,0.1,1643,2019,81,1059213,408784,547,409331,38.64,
17,17,1_1_1_146_266,NGOY,ILUNGA WA NSENGA,THEODORE,INDEPENDANT,M,Maniema,104,0.03,1643,2019,81,1059213,408784,547,409331,38.64,
17,16,1_1_1_136_256,NGALASI,KURISINI,AGGREY,INDEPENDANT,M,Maniema,295,0.07,1643,2019,81,1059213,408784,547,409331,38.64,
17,13,1_1_1_147_267,MASALU,ANEDU,ANDRE,INDEPENDANT,M,Maniema,653,0.16,1643,2019,81,1059213,408784,547,409331,38.64,
17,20,1_1_1_143_263,TSHISEKEDI,TSHILOMBO,FELIX ANTOINE,INDEPENDANT,M,Maniema,156925,38.39,1643,2019,81,1059213,408784,547,409331,38.64,
17,10,1_1_1_130_250,KAZADI,KANDA,REX,INDEPENDANT,M,Maniema,343,0.08,1643,2019,81,1059213,408784,547,409331,38.64,
17,8,1_1_1_140_260,BUSE,FALAY,GEORGES,INDEPENDANT,M,Maniema,201,0.05,1643,2019,81,1059213,408784,547,409331,38.64,
17,11,1_1_1_150_270,KIKUNI,MASUDI,SETH,INDEPENDANT,M,Maniema,479,0.12,1643,2019,81,1059213,408784,547,409331,38.64,
17,25,1_1_1_152_272,BILE,BATALI,JOELLE,INDEPENDANT,F,Maniema,294,0.07,1643,2019,81,1059213,408784,547,409331,38.64,
17,3,1_1_1_135_255,KATUMBI,CHAPWE,MOISE,ENSEMBLE,M,Maniema,239684,58.63,1643,2019,81,1059213,408784,547,409331,38.64,
17,12,1_1_1_151_271,MAJONDO,MWAMBA,PATRICE,INDEPENDANT,M,Maniema,932,0.23,1643,2019,81,1059213,408784,547,409331,38.64,
17,21,1_1_1_137_257,FAYULU,MADIDI,MARTIN,LAMUKAFAYULU,M,Maniema,1034,0.25,1643,2019,81,1059213,408784,547,409331,38.64,
17,1,1_1_1_131_251,RADJABHO,TEBABHO,SOBORABO,CUC,M,Maniema,1283,0.31,1643,2019,81,1059213,408784,547,409331,38.64,
17,14,1_1_1_138_258,MUDEKEREZA,BISIMWA,JUSTIN,INDEPENDANT,M,Maniema,144,0.04,1643,2019,81,1059213,408784,547,409331,38.64,
17,2,1_1_1_129_249,MUTAMBA,TUNGUNGA,CONSTANT,DYPRO,M,Maniema,1264,0.31,1643,2019,81,1059213,408784,547,409331,38.64,
17,6,1_1_1_148_268,BAENDE,ETAFE ELIKO,JEAN CLAUDE,INDEPENDANT,M,Maniema,292,0.07,1643,2019,81,1059213,408784,547,409331,38.64,
17,4,1_1_1_149_269,SESANGA,HIPUNGU DJA KASENG KAPITU,DELLY,ENVOL,M,Maniema,527,0.13,1643,2019,81,1059213,408784,547,409331,38.64,
17,5,1_1_1_145_265,ANZULUNI,ISILOKETSHI,FLORIBERT,INDEPENDANT,M,Maniema,418,0.1,1643,2019,81,1059213,408784,547,409331,38.64,
17,24,1_1_1_133_253,MUZITO,FUMUTSHI,ADOLPHE,NOU.EL,M,Maniema,374,0.09,1643,2019,81,1059213,408784,547,409331,38.64,
17,22,1_1_1_128_248,MATATA,PONYO,MAPON,LGD,M,Maniema,1332,0.33,1643,2019,81,1059213,408784,547,409331,38.64,
17,7,1_1_1_142_262,BOLAMBA,,TONY CASSIUS,INDEPENDANT,M,Maniema,230,0.06,1643,2019,81,1059213,408784,547,409331,38.64,
18,7,1_1_1_142_262,BOLAMBA,,TONY CASSIUS,INDEPENDANT,M,Haut-Katanga,329,0.03,3914,4445,88,2764061,1069102,3437,1072539,38.8,
18,18,1_1_1_144_264,NKEMA LILOO,BOKONZI,LOLI,INDEPENDANT,M,Haut-Katanga,436,0.04,3914,4445,88,2764061,1069102,3437,1072539,38.8,
18,26,1_1_1_153_273,NGILA,,HENOCK,INDEPENDANT,M,Haut-Katanga,264,0.02,3914,4445,88,2764061,1069102,3437,1072539,38.8,
18,2,1_1_1_129_249,MUTAMBA,TUNGUNGA,CONSTANT,DYPRO,M,Haut-Katanga,2437,0.23,3914,4445,88,2764061,1069102,3437,1072539,38.8,
18,3,1_1_1_135_255,KATUMBI,CHAPWE,MOISE,ENSEMBLE,M,Haut-Katanga,712318,66.63,3914,4445,88,2764061,1069102,3437,1072539,38.8,
18,15,1_1_1_134_254,MUKWEGE,MUKENGERE,DENIS,INDEPENDANT,M,Haut-Katanga,989,0.09,3914,4445,88,2764061,1069102,3437,1072539,38.8,
18,16,1_1_1_136_256,NGALASI,KURISINI,AGGREY,INDEPENDANT,M,Haut-Katanga,550,0.05,3914,4445,88,2764061,1069102,3437,1072539,38.8,
18,9,1_1_1_139_259,IFOKU,MPUTA MPUNGA,MARIE-JOSEE,INDEPENDANT,F,Haut-Katanga,933,0.09,3914,4445,88,2764061,1069102,3437,1072539,38.8,
18,5,1_1_1_145_265,ANZULUNI,ISILOKETSHI,FLORIBERT,INDEPENDANT,M,Haut-Katanga,554,0.05,3914,4445,88,2764061,1069102,3437,1072539,38.8,
18,11,1_1_1_150_270,KIKUNI,MASUDI,SETH,INDEPENDANT,M,Haut-Katanga,889,0.08,3914,4445,88,2764061,1069102,3437,1072539,38.8,
18,19,1_1_1_141_261,TSHIANI K,MUADIAMVITA,NOEL,INDEPENDANT,M,Haut-Katanga,834,0.08,3914,4445,88,2764061,1069102,3437,1072539,38.8,
18,10,1_1_1_130_250,KAZADI,KANDA,REX,INDEPENDANT,M,Haut-Katanga,311,0.03,3914,4445,88,2764061,1069102,3437,1072539,38.8,
18,14,1_1_1_138_258,MUDEKEREZA,BISIMWA,JUSTIN,INDEPENDANT,M,Haut-Katanga,254,0.02,3914,4445,88,2764061,1069102,3437,1072539,38.8,
18,21,1_1_1_137_257,FAYULU,MADIDI,MARTIN,LAMUKAFAYULU,M,Haut-Katanga,2896,0.27,3914,4445,88,2764061,1069102,3437,1072539,38.8,
18,24,1_1_1_133_253,MUZITO,FUMUTSHI,ADOLPHE,NOU.EL,M,Haut-Katanga,484,0.05,3914,4445,88,2764061,1069102,3437,1072539,38.8,
18,17,1_1_1_146_266,NGOY,ILUNGA WA NSENGA,THEODORE,INDEPENDANT,M,Haut-Katanga,345,0.03,3914,4445,88,2764061,1069102,3437,1072539,38.8,
18,13,1_1_1_147_267,MASALU,ANEDU,ANDRE,INDEPENDANT,M,Haut-Katanga,718,0.07,3914,4445,88,2764061,1069102,3437,1072539,38.8,
18,12,1_1_1_151_271,MAJONDO,MWAMBA,PATRICE,INDEPENDANT,M,Haut-Katanga,1124,0.11,3914,4445,88,2764061,1069102,3437,1072539,38.8,
18,1,1_1_1_131_251,RADJABHO,TEBABHO,SOBORABO,CUC,M,Haut-Katanga,1204,0.11,3914,4445,88,2764061,1069102,3437,1072539,38.8,
18,4,1_1_1_149_269,SESANGA,HIPUNGU DJA KASENG KAPITU,DELLY,ENVOL,M,Haut-Katanga,1094,0.1,3914,4445,88,2764061,1069102,3437,1072539,38.8,
18,25,1_1_1_152_272,BILE,BATALI,JOELLE,INDEPENDANT,F,Haut-Katanga,397,0.04,3914,4445,88,2764061,1069102,3437,1072539,38.8,
18,22,1_1_1_128_248,MATATA,PONYO,MAPON,LGD,M,Haut-Katanga,1008,0.09,3914,4445,88,2764061,1069102,3437,1072539,38.8,
18,8,1_1_1_140_260,BUSE,FALAY,GEORGES,INDEPENDANT,M,Haut-Katanga,211,0.02,3914,4445,88,2764061,1069102,3437,1072539,38.8,
18,6,1_1_1_148_268,BAENDE,ETAFE ELIKO,JEAN CLAUDE,INDEPENDANT,M,Haut-Katanga,317,0.03,3914,4445,88,2764061,1069102,3437,1072539,38.8,
18,20,1_1_1_143_263,TSHISEKEDI,TSHILOMBO,FELIX ANTOINE,INDEPENDANT,M,Haut-Katanga,337783,31.6,3914,4445,88,2764061,1069102,3437,1072539,38.8,
18,23,1_1_1_132_252,DIONGO,SHAMBA,FRANCK,MLP,M,Haut-Katanga,423,0.04,3914,4445,88,2764061,1069102,3437,1072539,38.8,
19,4,1_1_1_149_269,SESANGA,HIPUNGU DJA KASENG KAPITU,DELLY,ENVOL,M,Haut-Lomami,630,0.1,1896,2372,80,1298449,639697,762,640459,49.32,
19,13,1_1_1_147_267,MASALU,ANEDU,ANDRE,INDEPENDANT,M,Haut-Lomami,387,0.06,1896,2372,80,1298449,639697,762,640459,49.32,
19,5,1_1_1_145_265,ANZULUNI,ISILOKETSHI,FLORIBERT,INDEPENDANT,M,Haut-Lomami,273,0.04,1896,2372,80,1298449,639697,762,640459,49.32,
19,26,1_1_1_153_273,NGILA,,HENOCK,INDEPENDANT,M,Haut-Lomami,161,0.03,1896,2372,80,1298449,639697,762,640459,49.32,
19,21,1_1_1_137_257,FAYULU,MADIDI,MARTIN,LAMUKAFAYULU,M,Haut-Lomami,1111,0.17,1896,2372,80,1298449,639697,762,640459,49.32,
19,20,1_1_1_143_263,TSHISEKEDI,TSHILOMBO,FELIX ANTOINE,INDEPENDANT,M,Haut-Lomami,65873,10.3,1896,2372,80,1298449,639697,762,640459,49.32,
19,7,1_1_1_142_262,BOLAMBA,,TONY CASSIUS,INDEPENDANT,M,Haut-Lomami,153,0.02,1896,2372,80,1298449,639697,762,640459,49.32,
19,16,1_1_1_136_256,NGALASI,KURISINI,AGGREY,INDEPENDANT,M,Haut-Lomami,90,0.01,1896,2372,80,1298449,639697,762,640459,49.32,
19,22,1_1_1_128_248,MATATA,PONYO,MAPON,LGD,M,Haut-Lomami,1295,0.2,1896,2372,80,1298449,639697,762,640459,49.32,
19,14,1_1_1_138_258,MUDEKEREZA,BISIMWA,JUSTIN,INDEPENDANT,M,Haut-Lomami,138,0.02,1896,2372,80,1298449,639697,762,640459,49.32,
19,10,1_1_1_130_250,KAZADI,KANDA,REX,INDEPENDANT,M,Haut-Lomami,218,0.03,1896,2372,80,1298449,639697,762,640459,49.32,
19,17,1_1_1_146_266,NGOY,ILUNGA WA NSENGA,THEODORE,INDEPENDANT,M,Haut-Lomami,557,0.09,1896,2372,80,1298449,639697,762,640459,49.32,
19,8,1_1_1_140_260,BUSE,FALAY,GEORGES,INDEPENDANT,M,Haut-Lomami,130,0.02,1896,2372,80,1298449,639697,762,640459,49.32,
19,6,1_1_1_148_268,BAENDE,ETAFE ELIKO,JEAN CLAUDE,INDEPENDANT,M,Haut-Lomami,177,0.03,1896,2372,80,1298449,639697,762,640459,49.32,
19,23,1_1_1_132_252,DIONGO,SHAMBA,FRANCK,MLP,M,Haut-Lomami,183,0.03,1896,2372,80,1298449,639697,762,640459,49.32,
19,25,1_1_1_152_272,BILE,BATALI,JOELLE,INDEPENDANT,F,Haut-Lomami,409,0.06,1896,2372,80,1298449,639697,762,640459,49.32,
19,12,1_1_1_151_271,MAJONDO,MWAMBA,PATRICE,INDEPENDANT,M,Haut-Lomami,668,0.1,1896,2372,80,1298449,639697,762,640459,49.32,
19,24,1_1_1_133_253,MUZITO,FUMUTSHI,ADOLPHE,NOU.EL,M,Haut-Lomami,152,0.02,1896,2372,80,1298449,639697,762,640459,49.32,
19,19,1_1_1_141_261,TSHIANI K,MUADIAMVITA,NOEL,INDEPENDANT,M,Haut-Lomami,500,0.08,1896,2372,80,1298449,639697,762,640459,49.32,
19,18,1_1_1_144_264,NKEMA LILOO,BOKONZI,LOLI,INDEPENDANT,M,Haut-Lomami,244,0.04,1896,2372,80,1298449,639697,762,640459,49.32,
