voting_site_id,1_1_1_128_248,1_1_1_129_249,1_1_1_130_250,1_1_1_131_251,1_1_1_132_252,1_1_1_133_253,1_1_1_134_254,1_1_1_135_255,1_1_1_136_256,1_1_1_137_257,1_1_1_138_258,1_1_1_139_259,1_1_1_140_260,1_1_1_141_261,1_1_1_142_262,1_1_1_143_263,1_1_1_144_264,1_1_1_145_265,1_1_1_146_266,1_1_1_147_267,1_1_1_148_268,1_1_1_149_269,1_1_1_150_270,1_1_1_151_271,1_1_1_152_272,1_1_1_153_273,1_1_1_999_999
3054058,0,0,0,0,0,0,0,193,0,234,0,0,0,0,1,847,1,0,0,0,0,0,0,0,0,0,1
3054059,4,0,0,0,0,5,1,1,0,45,1,0,0,0,0,306,0,0,0,1,0,0,0,0,0,0,0
3054060,6,1,0,1,1,1,0,3,0,249,0,0,0,1,0,782,0,1,0,3,0,0,1,1,0,0,0
3054061,0,0,0,1,0,0,0,7,0,21,0,5,0,0,0,405,0,0,0,0,0,0,0,1,6,0,0
3054063,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,530,0,0,0,0,0,0,0,0,0,0,0
3054064,0,0,0,1,0,0,0,7,0,260,0,0,1,0,0,576,0,0,0,0,0,0,0,0,0,0,5
3054065,0,0,0,1,0,0,0,6,0,252,1,0,0,0,0,529,0,0,0,0,0,0,0,0,0,0,0
3054066,0,0,0,0,0,0,0,136,0,267,0,0,0,0,0,617,0,0,0,0,0,1,3,0,0,0,0
3054067,0,0,0,0,0,1,0,2,0,417,0,0,0,0,0,536,0,0,0,0,0,0,0,0,0,0,0
3054068,0,0,0,6,0,0,0,27,0,322,0,0,0,0,0,539,0,0,0,1,0,0,0,0,0,0,0
3054069,1,0,0,0,0,0,0,5,0,311,0,0,0,0,0,39,0,0,0,0,0,1,0,0,0,0,0
3054070,0,0,0,0,0,0,0,28,0,171,0,1,0,0,0,1060,0,0,1,0,0,0,0,0,3,0,0
3054071,0,0,0,0,0,0,0,0,0,302,0,0,0,1,0,397,0,1,0,0,0,1,0,0,0,0,2
3054073,0,0,0,0,0,0,0,3,0,58,0,0,0,0,0,428,0,0,0,0,0,0,0,0,0,0,0
3054074,1,0,0,0,0,0,0,6,0,86,0,0,0,0,0,650,0,0,0,0,0,0,0,0,4,0,0
3054075,0,0,0,0,0,0,0,1,0,44,0,0,0,0,0,525,0,0,0,0,0,0,0,0,0,0,0
3054076,0,0,0,0,0,0,0,1,0,53,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0
3054077,0,0,0,0,0,0,0,1,0,589,0,0,0,0,0,263,0,0,0,1,0,0,0,0,0,1,0
3054078,0,0,0,0,0,3,0,1,0,210,0,0,0,0,0,158,0,0,0,1,0,0,0,0,0,0,0
3054079,2,0,1,0,0,5,0,7,0,275,0,1,0,0,0,446,0,0,0,2,0,0,0,0,0,0,0
3054080,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,522,0,0,0,1,0,0,0,0,0,0,0
3054082,0,0,0,0,0,0,0,0,0,291,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0
3054083,0,0,1,0,0,1,1,4,0,54,1,1,0,0,0,162,1,0,0,0,0,0,0,1,1,1,8
3054084,0,0,0,0,0,0,0,15,0,146,1,0,1,0,0,1015,0,0,0,1,1,0,1,0,0,0,0
3054086,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,470,0,0,0,0,0,0,0,1,1,0,0
3054087,1,1,1,3,0,0,2,4,0,115,1,1,0,1,2,929,0,1,0,4,0,0,0,2,0,0,0
3054089,0,0,0,0,0,0,0,0,0,52,0,2,1,1,0,597,0,0,0,0,0,0,0,0,0,0,2
3054090,0,0,0,0,0,4,0,0,0,13,0,0,0,0,0,606,0,0,0,0,0,0,0,0,0,0,0
3054091,0,0,0,0,1,2,0,38,0,172,0,0,0,0,0,738,1,0,0,3,0,0,0,0,0,0,1
3054094,0,0,0,0,0,7,1,8,0,30,0,1,0,0,0,567,0,0,0,0,1,0,1,0,0,0,0
3054095,1,0,0,0,1,0,0,6,0,17,0,1,0,4,1,243,0,1,0,1,0,0,0,1,1,1,2
3054096,0,0,0,0,0,0,0,3,0,339,0,1,0,0,0,578,0,0,0,0,0,0,0,0,1,0,0
3054097,1,1,0,1,0,0,0,9,0,65,0,1,0,2,0,1215,0,0,0,1,0,0,0,0,1,0,0
3054098,0,0,0,0,1,2,0,155,0,101,0,0,0,0,0,484,0,0,0,1,0,0,0,0,0,0,1
3054099,1,0,0,0,0,0,0,6,0,93,0,0,0,0,0,988,0,0,0,0,0,0,0,1,0,1,0
3054100,0,0,1,0,1,0,0,45,0,115,0,1,0,0,0,1930,0,0,0,0,0,0,0,0,1,0,0
3054101,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,383,0,0,0,0,0,0,0,0,0,0,0
3054103,0,0,0,0,0,45,3,0,0,14,0,0,1,0,0,1273,0,0,0,0,0,0,0,0,0,0,0
3054104,0,0,0,0,0,1,8,8,0,166,1,0,0,0,0,805,0,0,0,1,0,3,2,1,0,0,1
3054105,0,0,0,0,0,2,0,35,0,104,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0
3054106,0,0,0,0,1,109,0,4,0,47,0,0,0,1,0,378,0,0,0,1,0,0,0,0,0,0,3
3054107,0,0,0,0,0,2,1,0,0,7,0,0,0,0,0,239,0,0,1,0,0,0,0,0,0,0,0
3054108,0,0,0,1,0,1,0,75,0,59,0,0,0,3,0,1121,0,0,0,1,1,0,1,0,1,0,0
3054109,0,0,0,0,0,0,0,11,0,21,0,0,0,0,0,368,0,0,0,0,0,0,0,0,0,0,0
3054110,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0
3054111,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,529,0,0,0,0,0,0,0,0,0,0,0
3054112,0,0,0,0,0,1,0,1,0,6,0,0,0,0,0,471,0,0,0,0,0,0,0,0,0,0,0
3054113,1,0,0,0,0,0,0,12,0,55,0,0,0,0,0,622,0,0,0,0,0,1,0,0,2,0,0
3054114,0,1,0,0,0,1,0,231,0,95,0,1,0,2,0,918,0,0,0,1,0,1,0,1,1,0,0
3054115,0,1,0,0,0,0,0,13,0,57,0,0,0,0,0,348,0,0,0,0,0,1,0,0,0,0,0
3054116,0,0,0,0,0,0,0,96,0,115,0,1,0,0,0,1222,0,1,1,0,1,0,0,0,0,0,1
3054117,0,0,0,1,0,0,0,12,0,148,0,0,0,1,0,1000,1,0,0,0,0,0,0,1,0,0,0
3054118,0,0,0,0,0,0,0,0,1,34,0,0,0,0,0,636,0,0,0,0,0,0,0,0,0,0,0
3054119,0,0,0,0,0,3,0,10,0,125,0,0,0,0,0,421,0,0,0,0,0,0,0,0,0,0,0
3054120,0,0,0,0,0,1,0,19,1,104,0,0,0,1,0,1000,0,0,0,1,1,0,0,0,0,0,2
3054121,0,0,0,0,0,0,0,186,0,52,0,1,0,0,0,455,0,3,0,0,0,0,0,1,0,0,0
3054122,0,0,0,0,0,0,0,2,0,195,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0
3054123,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0
3054124,0,1,0,0,0,9,0,55,0,119,0,0,0,1,0,1420,0,1,0,0,0,0,0,0,0,0,1
3054125,0,0,0,0,0,1,0,18,0,276,0,0,0,1,0,1053,0,0,0,0,41,0,0,0,0,0,0
3054126,2,1,0,0,0,1,0,14,0,245,0,0,0,3,0,980,0,1,0,0,0,0,0,0,0,0,0
3054127,0,0,1,0,0,0,0,4,0,345,0,0,0,3,0,599,0,0,0,0,0,0,0,0,0,0,0
3054128,0,0,0,0,0,0,0,0,0,338,0,0,0,0,0,618,0,0,0,0,0,0,0,0,0,0,0
3054129,0,0,0,0,0,10,0,1,0,70,0,0,0,0,0,317,0,0,0,0,0,0,0,1,0,0,0
3054130,0,0,1,0,0,0,0,8,0,309,1,0,0,0,0,372,0,0,1,0,0,0,0,0,0,1,0
3054131,0,1,0,0,0,0,0,18,0,64,0,0,0,0,0,1284,0,0,0,0,0,1,0,0,0,0,0
3054132,0,0,0,0,0,0,0,6,0,126,0,0,0,0,0,771,1,0,0,0,0,0,0,0,2,0,1
3054133,0,0,0,0,0,1,0,4,0,127,0,0,0,0,0,446,0,0,0,0,0,0,0,0,0,0,90
3054134,0,0,0,1,0,1,0,1,0,132,0,0,0,0,0,682,0,1,0,1,0,0,0,0,0,0,0
3054137,0,0,0,0,0,0,1,103,0,51,0,0,0,0,0,441,0,0,0,0,0,0,0,0,0,1,0
3054138,0,0,0,0,0,9,0,145,0,45,0,0,0,0,0,505,0,0,0,0,0,0,1,1,0,1,0
3054140,1,0,0,0,0,1,0,1,0,88,0,0,0,0,0,951,0,0,0,0,0,0,0,0,0,0,0
3054141,0,0,0,0,0,1,0,2,0,23,0,0,0,0,0,1437,0,0,0,0,0,0,0,0,0,0,0
3054142,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,1403,0,0,0,0,0,0,0,0,0,0,0
3054143,0,0,0,0,0,0,0,9,0,27,0,0,0,0,0,990,0,0,0,0,0,0,0,0,0,0,0
3054145,0,0,0,0,0,0,0,1,0,27,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0
3054146,0,0,0,0,0,0,0,2,0,19,0,0,0,0,0,480,0,0,0,0,0,0,1,1,0,0,1
3054147,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1759,0,0,0,0,0,0,0,0,0,0,0
3054148,0,0,0,0,0,0,0,6,0,75,0,0,0,0,0,1550,0,0,0,0,0,0,0,0,0,0,0
3054149,0,0,0,0,0,0,0,440,0,32,0,0,0,0,0,673,0,0,0,0,0,1,0,0,0,0,0
3054150,0,0,0,0,0,0,0,44,0,291,0,0,0,1,0,748,0,0,0,0,0,7,1,0,0,0,0
3054152,0,0,0,0,0,0,0,16,0,272,0,1,0,0,0,1194,0,0,0,0,0,0,0,0,0,0,0
3054153,1,6,0,2,0,0,0,1,1,126,1,2,1,2,1,799,0,0,1,0,0,0,0,0,0,2,0
3054154,0,0,0,0,0,0,0,31,0,761,1,0,0,0,0,309,0,0,0,0,0,0,0,0,0,0,0
3054155,0,0,0,0,0,0,0,3,0,125,0,0,0,2,1,351,0,0,0,0,0,0,0,1,1,0,0
3054156,0,0,0,0,0,4,0,91,0,151,0,0,0,0,0,461,0,0,0,0,0,0,0,0,0,0,0
3054157,0,0,0,0,0,0,0,77,0,48,0,1,0,0,0,1058,0,0,0,0,0,0,0,0,0,0,0
3054158,0,0,0,1,0,0,0,15,0,53,0,0,0,0,0,884,0,0,0,0,0,0,0,0,0,0,0
3054159,0,0,0,0,0,0,0,20,0,375,0,0,0,0,0,886,0,0,0,0,0,0,0,3,0,0,2
3054160,0,2,1,0,1,0,4,117,0,744,0,0,0,2,0,805,0,0,0,0,0,0,0,0,0,0,1
3054161,0,0,0,1,0,0,0,2,0,42,0,0,0,0,0,434,0,0,0,0,0,0,0,0,1,0,0
3054162,0,0,0,2,0,41,0,22,0,581,0,1,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0
3054163,0,0,0,0,0,0,0,2,0,220,0,40,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
3054164,0,0,0,0,0,0,0,3,0,156,0,1,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0
3054166,0,0,0,0,0,5,0,24,0,290,0,1,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0
3054167,0,0,0,0,0,1,0,7,0,423,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0
3054168,0,0,0,0,0,3,0,4,0,259,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0
3054169,0,0,0,0,0,0,0,5,0,164,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
3054170,0,0,0,0,0,3,0,1,0,52,0,0,0,0,0,290,0,0,0,0,0,0,0,0,0,0,0
3054172,0,1,0,0,0,0,0,1,0,90,0,0,0,0,0,452,0,0,0,0,0,0,0,0,0,0,1
3054173,1,0,0,0,0,0,0,0,0,25,0,0,0,0,0,610,0,0,0,0,0,0,0,0,0,0,0
3054174,0,0,0,0,0,0,1,6,0,132,0,0,0,0,0,213,0,0,0,0,1,0,0,1,0,0,4
3054176,0,0,0,0,0,2,1,2,0,166,0,0,0,0,0,525,0,0,0,0,0,0,0,0,0,0,0
3054179,0,1,0,0,0,0,1,4,0,106,0,0,0,0,0,114,0,0,0,0,0,0,0,0,1,0,0
3054180,0,0,0,0,0,0,0,2,0,103,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0
3054181,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0
3054182,0,0,0,0,0,0,0,27,0,100,0,0,0,0,0,401,0,0,0,0,0,0,0,0,0,0,0
3054183,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0
3054184,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0
3054185,0,0,0,0,0,0,0,1,0,153,0,1,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0
3054186,0,0,0,0,0,4,0,11,0,125,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0
3054187,2,0,0,0,0,0,0,0,0,549,0,0,0,1,0,104,0,0,0,0,0,0,0,0,0,0,0
3054188,0,0,0,0,0,0,0,1,0,412,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0
3054189,0,0,0,0,0,0,0,1,0,141,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0
3054190,0,0,0,0,0,0,0,12,0,77,0,0,0,0,0,440,0,0,0,0,0,0,0,0,0,0,1
3054191,0,0,0,0,0,0,0,8,0,336,0,0,0,0,0,388,0,0,0,0,0,0,0,0,0,0,0
3054192,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0
3054193,0,0,0,0,0,0,0,1,0,73,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0
3054194,0,1,0,1,0,1,0,8,0,178,0,0,0,0,0,502,0,0,0,0,0,0,0,0,0,0,0
3054195,0,0,0,0,0,0,0,36,0,505,0,0,0,0,0,715,0,0,0,0,1,0,0,1,0,0,0
3054196,0,0,0,0,0,0,0,14,0,35,0,0,0,0,0,1662,0,0,0,0,0,0,0,0,0,0,1
3054197,0,0,0,0,0,1,1,24,0,441,0,0,0,0,0,572,0,0,0,0,0,0,0,0,0,0,0
3054198,0,0,0,0,0,1,0,14,0,17,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0
3054199,1,0,0,0,0,1,0,1,0,123,0,0,0,0,1,118,0,1,0,0,0,0,0,0,0,0,0
3054200,0,0,0,0,0,0,0,16,0,87,0,0,0,0,0,98,0,0,0,0,0,0,0,1,0,0,0
3054201,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
3054203,0,0,0,0,1,0,0,0,0,104,0,0,0,0,0,130,0,0,0,1,0,0,0,0,0,0,0
3054204,0,0,0,0,0,0,0,13,0,129,0,0,0,1,0,89,0,0,0,0,0,0,0,0,0,0,0
3054205,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0
3054206,0,0,0,0,0,0,0,7,0,198,0,0,0,0,0,502,0,0,0,0,0,0,0,0,0,0,0
3054207,1,0,0,1,0,0,0,4,0,76,0,0,0,0,0,506,0,0,0,0,0,0,0,0,0,0,0
3054208,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0
3054209,0,1,0,0,0,0,0,7,0,13,0,0,0,0,0,496,0,1,0,0,0,0,0,0,0,1,0
3054210,0,0,0,0,0,1,2,54,0,190,0,0,0,0,0,1105,0,1,0,2,0,3,0,0,0,0,0
3054211,0,0,0,0,0,0,0,7,0,133,0,0,0,0,0,705,0,1,0,1,0,2,0,0,0,0,2
3054212,0,0,0,0,0,0,0,2,0,70,0,0,0,0,0,465,0,0,0,0,0,0,0,0,0,0,0
3054213,0,0,0,0,0,0,0,3,0,62,0,0,0,0,0,577,0,0,0,0,0,0,0,0,0,0,0
3054215,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,674,0,0,0,0,0,0,0,0,0,0,0
3054216,0,0,0,0,0,0,0,1,0,52,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,0,0
3054217,0,0,0,0,0,0,0,1,0,145,0,0,0,0,0,931,0,0,0,0,0,0,0,0,0,0,0
3054219,0,0,0,0,0,1,0,1,0,95,0,0,0,0,0,428,0,0,0,0,0,1,0,0,0,0,0
3054220,0,0,0,0,0,0,0,3,0,17,0,0,0,0,0,381,0,0,0,0,0,0,0,0,0,0,0
3054221,2,2,0,2,0,0,0,23,0,10,0,2,0,4,0,499,0,0,1,0,0,2,1,2,2,0,5
3054222,0,0,0,0,0,3,0,1,0,4,1,0,0,0,0,282,0,0,0,0,0,0,0,0,0,0,0
3054223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726,0,0,0,0,0,0,0,0,0,0,0
3054225,0,0,0,0,0,0,0,12,0,27,1,0,0,0,0,899,0,0,0,0,0,0,0,0,0,0,0
3054226,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,555,0,0,0,0,0,0,0,0,0,0,0
3054227,0,0,0,0,0,2,0,0,0,72,0,0,0,0,0,479,1,0,0,0,0,1,0,0,0,0,0
3054228,0,1,0,0,0,0,0,10,0,158,0,1,0,0,0,437,0,0,0,0,0,0,0,0,0,0,0
3054229,0,0,0,0,0,0,0,1,0,16,0,0,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0
3054231,0,0,0,0,1,0,0,0,0,55,0,0,0,0,0,465,0,0,0,1,0,0,0,0,0,0,0
3054232,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,0,0
3054233,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0
3054234,1,0,0,0,0,0,0,24,0,120,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0
3054235,0,0,0,1,0,0,0,2,0,145,0,0,0,0,0,316,0,0,0,0,0,0,0,0,1,0,2
3054236,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,390,0,0,0,0,0,0,0,0,1,0,5
3054237,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,478,0,0,0,2,0,0,0,0,0,0,0
3054238,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,301,0,0,0,0,0,0,0,0,0,0,0
3054239,0,0,0,0,0,0,0,1,0,16,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0
3054240,3,0,0,0,0,1,0,0,0,48,0,0,0,3,0,427,0,6,1,0,1,0,0,0,0,0,0
3054241,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,744,0,1,0,0,0,0,0,1,0,0,0
3054242,1,0,0,0,0,0,0,1,0,265,0,2,5,3,2,316,1,1,0,0,0,5,0,0,1,0,0
3054243,0,0,0,0,0,0,0,0,0,38,0,0,0,1,0,365,0,0,0,0,0,0,0,0,0,0,0
3054245,0,0,1,0,0,4,0,13,0,341,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0
3054247,0,0,0,1,0,0,0,0,0,45,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0
3054248,0,0,0,0,0,0,0,1,0,39,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0
3054249,0,0,0,0,0,1,0,0,0,19,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0
3054250,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,317,0,0,0,0,0,0,0,0,0,0,0
3054251,0,0,0,0,0,0,0,1,0,45,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,1
3054252,0,0,0,1,0,0,0,5,0,238,0,0,0,0,0,954,0,0,0,0,0,0,0,0,0,0,0
3054253,0,0,0,0,0,4,0,202,0,16,0,0,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0
3054254,0,0,0,2,0,0,0,3,0,527,0,0,0,2,0,595,0,0,0,0,0,0,1,0,0,0,1
3054255,0,0,0,0,0,0,0,3,0,48,0,0,0,0,0,575,0,0,0,1,0,0,0,0,0,0,0
3054256,0,0,0,0,0,2,0,228,0,26,0,0,0,0,0,276,0,0,0,0,0,1,0,0,0,0,0
3054257,1,0,1,2,0,1,0,12,0,119,1,0,0,1,0,1002,0,2,0,0,0,0,0,0,0,0,0
3054258,0,0,0,2,0,0,0,2,0,274,1,1,0,0,0,259,0,0,0,0,0,1,0,1,0,0,1
3054259,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,160,0,0,0,0,0,0,0,1,0,0,0
3054260,0,0,0,0,0,0,0,69,0,54,0,3,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0
3054262,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,333,0,0,0,0,0,0,0,0,0,0,0
3054263,0,0,1,1,0,0,0,0,0,331,0,6,0,1,0,76,0,0,0,0,1,1,1,0,4,0,0
3054264,1,0,1,1,0,0,0,13,1,338,0,0,0,0,1,184,0,15,0,2,0,0,0,0,0,0,0
3054265,0,0,0,0,0,0,0,9,0,18,0,0,0,0,0,461,0,0,0,0,0,0,0,0,0,0,0
3054266,1,1,0,0,0,1,1,20,0,9,0,0,0,0,0,279,0,0,0,0,0,0,0,0,0,0,0
3054267,0,0,1,0,0,0,0,4,0,50,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0
3054268,0,0,0,0,0,0,0,4,0,97,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0
3054269,0,0,0,1,0,40,0,17,0,360,0,1,0,0,0,198,1,0,0,0,0,0,0,0,0,0,0
3054270,1,0,0,0,0,0,0,48,0,14,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0
3054271,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,377,0,0,0,0,0,0,0,0,0,0,0
3054272,1,0,0,1,0,0,0,54,0,23,0,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0
3054273,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,374,0,0,0,0,0,0,0,0,1,0,0
3054274,0,0,0,2,1,1,0,56,0,12,0,0,0,0,0,397,0,1,0,1,0,1,0,3,0,1,0
3054275,2,0,0,0,0,1,0,25,0,7,0,1,0,0,0,816,0,0,0,0,0,0,0,0,0,0,0
3054276,0,0,0,0,0,0,0,13,0,36,0,0,0,0,0,474,0,0,0,0,0,0,0,0,0,0,0
3054277,0,0,0,0,0,0,0,2,0,23,0,0,0,0,0,641,0,0,0,0,0,0,0,0,0,0,3
3054278,0,0,0,0,0,0,0,3,0,34,0,0,0,1,0,614,0,0,0,0,0,0,0,0,1,0,0
3054279,0,1,0,0,1,0,0,1,0,9,0,0,0,0,0,271,0,0,0,0,0,0,0,0,0,0,0
3054280,2,0,0,1,0,10,0,13,0,72,0,2,0,4,0,526,0,0,0,0,0,0,1,1,0,0,0
3054281,0,0,0,0,0,0,0,7,0,16,0,0,0,0,0,874,0,0,0,0,0,0,0,0,0,0,1
3054282,0,0,0,0,0,1,0,1,0,90,0,0,0,0,0,362,0,0,0,0,0,1,1,0,0,0,1
3054283,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,537,0,0,0,0,0,0,0,0,0,0,0
3054284,0,0,1,1,0,2,1,52,0,40,0,0,0,0,0,579,0,0,0,0,1,2,0,0,1,0,1
3054285,1,0,0,1,0,1,0,94,0,36,0,0,0,1,0,425,1,1,0,1,0,0,0,2,0,0,0
3054286,0,0,0,0,0,0,0,4,0,36,0,0,0,0,0,336,0,0,0,0,0,1,0,0,0,0,0
3054287,2,0,0,0,0,2,3,41,0,88,1,1,0,3,0,1237,0,0,0,0,0,0,3,3,1,0,0
3054288,0,0,0,0,0,2,0,4,0,3,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0
3054289,1,0,0,0,0,2,0,40,0,16,0,0,0,0,0,622,0,0,0,0,0,0,0,0,0,0,0
3054291,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0
3054292,2,0,0,0,0,19,0,4,0,147,0,0,0,0,0,154,0,0,0,0,1,0,0,0,0,0,0
3054293,1,0,0,0,1,0,0,15,0,3,0,0,0,0,0,364,0,0,0,0,0,0,0,0,0,0,0
3054294,0,0,0,0,0,1,0,0,0,285,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,1
3054295,1,0,0,0,0,0,0,7,0,158,1,0,0,0,0,378,0,0,0,2,0,1,0,0,0,0,0
3054296,0,0,0,0,0,12,0,20,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0
3054297,0,0,0,0,0,0,0,2,0,12,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0
3054298,0,0,1,0,0,4,0,7,0,35,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,1
3054299,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
3054300,0,0,0,0,1,7,0,6,0,21,0,0,0,0,0,224,0,0,0,0,0,0,0,1,0,0,0
3054301,0,1,0,0,0,0,0,102,0,40,0,0,0,0,0,421,0,0,0,0,0,0,0,0,0,0,0
3054302,0,0,0,0,0,0,0,79,0,27,0,0,0,0,0,520,0,0,0,0,0,0,0,0,0,0,0
3054303,0,0,0,0,0,0,0,12,0,44,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0
3054304,0,0,0,0,0,0,0,0,0,18,0,0,0,1,0,364,0,0,0,0,0,0,0,0,0,0,0
3054305,0,0,0,0,0,3,0,32,0,82,0,1,0,1,0,419,0,0,0,0,0,0,0,0,0,0,6
3054306,0,0,0,0,0,0,0,1,0,27,0,1,0,0,1,563,0,1,0,1,0,0,0,0,0,0,1
3054307,0,0,0,0,0,0,0,6,0,24,0,0,0,0,0,456,0,0,0,0,0,0,0,0,0,0,0
3054308,0,0,0,0,0,0,0,4,0,68,0,0,0,0,0,448,0,0,0,0,0,0,0,0,0,0,0
3054309,2,2,0,3,0,3,0,6,0,6,0,1,0,1,0,585,1,1,0,2,1,3,1,1,0,1,0
3054310,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,0,0
3054311,0,0,0,0,0,0,0,4,0,63,0,0,0,0,0,723,0,0,0,0,0,0,0,0,0,1,3
3054312,0,1,0,0,0,0,0,95,0,27,0,0,0,0,0,310,0,0,0,0,0,0,0,0,0,0,1
3054313,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,522,0,0,0,0,0,0,0,0,0,0,0
3054314,0,0,0,0,0,5,0,11,0,35,0,0,0,1,0,684,0,0,0,1,0,0,0,0,0,0,0
3054315,0,0,0,0,0,2,0,40,1,79,0,0,0,2,0,1394,0,0,0,0,0,0,0,0,1,0,0
3054316,3,0,0,0,0,0,0,19,0,156,0,0,0,0,0,984,1,0,0,1,0,0,0,1,0,0,0
3054317,0,0,0,1,0,1,0,13,0,51,0,2,0,0,0,1247,0,0,0,0,0,0,0,0,1,0,1
3054318,1,1,0,0,0,0,0,2,0,9,0,0,0,0,0,801,0,0,0,0,0,0,0,0,0,1,4
3054319,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,293,0,0,0,0,0,0,0,0,0,0,1
3054320,0,0,0,0,0,0,0,3,0,68,0,0,0,0,0,216,1,0,0,0,0,0,0,0,0,0,4
